9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
9,9,15,6,4,0,0
