5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
5.000000,9.000000,10.500000,6.750000,2.375000
