3.437500,9.500000,11.250000,6.375000,2.125000
3.125000,9.500000,11.250000,7.125000,1.000000
6.562500,6.500000,12.750000,5.625000,2.625000
5.000000,8.000000,12.000000,6.000000,1.625000
4.687500,8.000000,12.000000,6.000000,2.250000
3.437500,9.500000,11.250000,6.750000,1.250000
4.687500,8.000000,12.000000,6.000000,2.375000
4.687500,7.500000,12.000000,6.375000,1.375000
7.187500,6.500000,12.750000,5.625000,2.625000
6.562500,6.500000,12.750000,5.625000,2.500000
7.187500,6.000000,12.750000,5.625000,1.875000
3.125000,9.000000,11.250000,6.375000,2.375000
6.562500,6.500000,12.750000,5.625000,1.875000
3.437500,9.000000,12.000000,6.000000,1.875000
6.562500,7.500000,12.000000,6.000000,1.375000
6.875000,7.000000,12.000000,6.000000,2.375000
6.562500,6.500000,12.750000,5.625000,1.750000
4.062500,8.000000,15.000000,4.875000,1.875000
4.687500,8.500000,12.000000,6.000000,2.375000
5.937500,6.500000,12.750000,6.000000,1.750000
