1194.250000,216.125000,104.500000,24.375000,8.312500,-1.750000,-0.250000
1124.000000,266.000000,82.500000,39.375000,4.375000,-2.000000,1.000000
1194.250000,216.125000,110.000000,26.250000,4.812500,-1.250000,-1.750000
1053.750000,315.875000,66.000000,37.500000,7.437500,1.500000,-0.750000
1053.750000,315.875000,66.000000,35.625000,7.437500,-0.500000,0.500000
1194.250000,216.125000,115.500000,20.625000,10.062500,0.750000,-2.000000
1124.000000,266.000000,88.000000,33.750000,9.625000,-1.000000,-0.750000
1124.000000,266.000000,82.500000,33.750000,6.125000,-1.250000,0.750000
1124.000000,266.000000,82.500000,30.000000,10.062500,1.750000,-1.250000
1053.750000,315.875000,66.000000,41.250000,5.250000,-0.750000,-1.750000
1053.750000,315.875000,66.000000,41.250000,4.812500,1.000000,1.500000
1124.000000,266.000000,88.000000,30.000000,10.062500,-0.250000,-0.500000
1124.000000,282.625000,82.500000,31.875000,7.875000,0.250000,-2.000000
1124.000000,266.000000,82.500000,30.000000,10.062500,-0.750000,-2.000000
1053.750000,315.875000,60.500000,41.250000,4.812500,-1.000000,1.500000
1124.000000,266.000000,77.000000,33.750000,8.312500,0.750000,0.750000
1053.750000,315.875000,71.500000,33.750000,7.875000,0.750000,1.000000
1124.000000,266.000000,88.000000,35.625000,6.562500,1.750000,0.750000
1053.750000,315.875000,66.000000,41.250000,3.500000,0.750000,-0.500000
1194.250000,216.125000,115.500000,20.625000,10.062500,1.250000,-0.750000
