5.312500,9.000000,10.500000,6.750000,2.625000
5.000000,9.000000,11.250000,6.750000,1.125000
5.312500,10.000000,10.500000,6.750000,2.625000
5.312500,9.000000,10.500000,6.750000,2.125000
4.687500,9.500000,10.500000,6.750000,2.000000
4.687500,9.500000,10.500000,7.125000,2.375000
5.000000,9.000000,10.500000,7.125000,2.125000
4.062500,9.000000,10.500000,6.750000,2.750000
4.375000,9.500000,11.250000,6.750000,2.125000
4.375000,9.000000,10.500000,6.750000,2.000000
5.000000,9.000000,10.500000,7.125000,2.000000
4.375000,9.500000,10.500000,6.750000,2.125000
4.062500,9.500000,11.250000,6.750000,2.125000
4.375000,9.000000,10.500000,6.375000,2.000000
4.687500,9.500000,10.500000,7.125000,2.250000
4.687500,9.000000,11.250000,6.750000,2.000000
5.000000,9.500000,10.500000,6.750000,2.375000
4.062500,9.500000,10.500000,6.750000,2.250000
4.687500,9.000000,10.500000,6.750000,2.625000
4.375000,9.500000,10.500000,6.375000,2.125000
