2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
2.500000,8.000000,11.250000,6.000000,1.500000,0.000000
