5.625000,6.000000,11.250000,5.625000,1.250000,0.000000
3.125000,6.500000,13.500000,4.125000,2.875000,-0.250000
5.625000,6.000000,12.750000,4.500000,2.625000,-0.250000
5.937500,5.000000,13.500000,4.125000,2.625000,-0.250000
4.375000,7.000000,11.250000,6.375000,2.500000,0.000000
6.250000,5.000000,12.000000,5.625000,1.125000,0.000000
7.187500,5.000000,12.750000,5.625000,1.625000,-0.250000
6.562500,5.500000,13.500000,4.875000,2.375000,-0.250000
3.437500,6.500000,11.250000,6.000000,2.625000,0.000000
3.437500,7.500000,11.250000,5.625000,1.250000,0.000000
4.062500,7.500000,12.000000,4.875000,2.875000,0.000000
5.625000,6.000000,13.500000,4.875000,2.875000,-0.500000
4.062500,7.500000,11.250000,6.750000,2.125000,-0.250000
4.375000,7.500000,11.250000,5.250000,2.375000,0.000000
2.500000,9.000000,11.250000,5.625000,2.000000,-0.250000
6.250000,4.500000,13.500000,5.625000,1.750000,0.000000
4.375000,7.500000,12.000000,4.500000,2.500000,0.000000
4.687500,5.500000,12.750000,5.625000,1.375000,0.000000
3.750000,8.000000,12.000000,4.875000,2.375000,-0.250000
3.750000,5.500000,12.750000,4.875000,1.125000,0.250000
