6.601562,6.687500,12.468750,6.046875,2.304688
6.542969,7.218750,12.187500,5.882812,2.062500
3.339844,9.218750,11.156250,6.679688,1.492188
4.707031,8.187500,11.953125,6.375000,2.070312
3.378906,8.968750,11.765625,5.742188,2.273438
4.746094,8.531250,11.906250,5.906250,2.078125
4.199219,8.500000,11.765625,5.695312,2.250000
4.648438,8.906250,11.343750,6.421875,1.742188
2.753906,10.031250,10.968750,6.351562,1.773438
4.355469,8.656250,11.578125,6.164062,1.984375
3.593750,9.062500,11.484375,6.609375,1.585938
2.851562,9.968750,10.921875,6.773438,1.523438
4.628906,8.750000,11.812500,6.164062,2.007812
6.738281,7.031250,12.468750,5.765625,2.203125
6.035156,7.218750,12.421875,5.859375,2.367188
4.941406,8.312500,11.718750,6.187500,1.531250
5.175781,7.687500,12.187500,5.695312,2.484375
7.285156,6.281250,13.078125,5.343750,2.250000
4.648438,8.375000,12.140625,5.882812,2.304688
4.511719,8.875000,11.437500,6.445312,1.703125
