5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
5.000000,8.000000,12.000000,6.000000,2.000000
